"trip_id","customer_id","driver_id","pickup_location","drop_location","customer_segment","driver_city","vehicle_type","rating","payment_type","discount","final_amount","trip_status","distance_km","fare","pickup_time","drop_time","trip_duration_min","realized_revenue"
"101861","3969","477","Mirpur","Banani","Regular","Dhaka","car","4.8","cash","37.06","15.87","completed","1.91","52.93","2024-03-18 13:15:00","2024-03-18 13:29:00","14.0000000000000000","15.87"
"101862","4028","432","Banani","Uttara","Regular","Dhaka","car","4.6","wallet","6.59","274.30","completed","9.70","280.89","2024-03-18 14:17:00","2024-03-18 14:26:00","9.0000000000000000","274.30"
"101863","4547","728","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.6","card","25.56","89.68","completed","4.29","115.24","2024-03-18 15:08:00","2024-03-18 15:58:00","50.0000000000000000","89.68"
"101864","1701","770","Uttara","Dhanmondi","Regular","Dhaka","bike","4.2","cash","27.78","193.45","completed","8.81","221.23","2024-03-18 16:10:00","2024-03-18 16:40:00","30.0000000000000000","193.45"
"101865","3681","289","Gulshan","Dhanmondi","Premium","Dhaka","car","3.5","card","8.39","380.66","completed","14.40","389.05","2024-03-18 17:05:00","2024-03-18 17:30:00","25.0000000000000000","380.66"
"101866","4629","691","Mirpur","Uttara","Regular","Dhaka","bike","3.7","card","21.36","307.01","completed","13.31","328.37","2024-03-18 18:23:00","2024-03-18 19:12:00","49.0000000000000000","307.01"
"101867","2599","398","Uttara","Mirpur","Premium","Dhaka","car","4.4","card","32.29","144.68","completed","6.66","176.97","2024-03-18 19:12:00","2024-03-18 19:42:00","30.0000000000000000","144.68"
"101868","1129","561","Dhanmondi","Gulshan","Regular","Dhaka","car","4.3","card","14.20","114.75","completed","5.08","128.95","2024-03-18 20:03:00","2024-03-18 20:45:00","42.0000000000000000","114.75"
"101869","4067","640","Uttara","Mirpur","Regular","Dhaka","car","4.7","cash","16.58","105.37","completed","4.28","121.95","2024-03-18 21:00:00","2024-03-18 22:01:00","61.0000000000000000","105.37"
"101870","2845","225","Dhanmondi","Banani","Regular","Dhaka","car","4.1","card","6.10","193.29","cancelled","8.46","199.39","2024-03-18 22:13:00","2024-03-18 22:43:00","30.0000000000000000","0"
"101871","2386","224","Mirpur","Gulshan","Regular","Dhaka","bike","3.6","wallet","20.66","69.90","completed","2.60","90.56","2024-03-18 23:05:00","2024-03-18 23:17:00","12.0000000000000000","69.90"
"101872","4776","593","Dhanmondi","Banani","Regular","Dhaka","bike","3.6","wallet","29.19","209.90","cancelled","8.69","239.09","2024-03-19 00:00:00","2024-03-19 00:28:00","28.0000000000000000","0"
"101873","3866","706","Uttara","Uttara","Regular","Dhaka","car","4.4","card","5.83","17.54","completed","1.02","23.37","2024-03-19 01:00:00","2024-03-19 01:41:00","41.0000000000000000","17.54"
"101874","1692","500","Gulshan","Mirpur","Regular","Dhaka","bike","4.7","wallet","30.74","119.43","completed","5.53","150.17","2024-03-19 02:08:00","2024-03-19 02:28:00","20.0000000000000000","119.43"
"101875","4363","538","Banani","Dhanmondi","Regular","Dhaka","car","4.0","card","19.89","114.73","completed","4.08","134.62","2024-03-19 03:02:00","2024-03-19 03:07:00","5.0000000000000000","114.73"
"101876","2394","466","Banani","Gulshan","Regular","Dhaka","bike","3.9","cash","33.91","262.87","cancelled","14.60","296.78","2024-03-19 04:24:00","2024-03-19 04:44:00","20.0000000000000000","0"
"101877","1793","660","Gulshan","Dhanmondi","Premium","Dhaka","car","3.7","cash","15.74","321.82","completed","11.18","337.56","2024-03-19 05:14:00","2024-03-19 05:55:00","41.0000000000000000","321.82"
"101878","1028","655","Banani","Banani","Regular","Dhaka","car","3.7","wallet","28.42","138.08","completed","5.90","166.50","2024-03-19 06:07:00","2024-03-19 06:14:00","7.0000000000000000","138.08"
"101879","1148","559","Mirpur","Dhanmondi","Regular","Dhaka","bike","3.6","wallet","30.64","21.21","completed","2.30","51.85","2024-03-19 07:07:00","2024-03-19 08:03:00","56.0000000000000000","21.21"
"101880","4850","267","Mirpur","Dhanmondi","Premium","Dhaka","bike","3.6","card","34.53","231.31","cancelled","8.24","265.84","2024-03-19 08:13:00","2024-03-19 09:04:00","51.0000000000000000","0"
"101881","2319","611","Uttara","Uttara","Premium","Dhaka","bike","4.9","card","37.85","64.03","cancelled","3.99","101.88","2024-03-19 09:09:00","2024-03-19 09:44:00","35.0000000000000000","0"
"101882","3058","690","Uttara","Uttara","Regular","Dhaka","car","4.2","card","6.82","200.88","completed","8.51","207.70","2024-03-19 10:23:00","2024-03-19 10:40:00","17.0000000000000000","200.88"
"101883","4583","248","Dhanmondi","Mirpur","Regular","Dhaka","car","4.3","cash","48.26","363.50","completed","12.70","411.76","2024-03-19 11:20:00","2024-03-19 11:40:00","20.0000000000000000","363.50"
"101884","3723","763","Uttara","Banani","Regular","Dhaka","car","4.4","card","42.18","242.36","completed","9.62","284.54","2024-03-19 12:00:00","2024-03-19 13:05:00","65.0000000000000000","242.36"
"101885","2136","301","Mirpur","Uttara","Regular","Dhaka","car","4.8","cash","28.12","302.27","completed","9.87","330.39","2024-03-19 13:19:00","2024-03-19 14:06:00","47.0000000000000000","302.27"
"101886","1186","415","Uttara","Uttara","Regular","Dhaka","bike","4.6","wallet","44.52","207.85","completed","8.57","252.37","2024-03-19 14:00:00","2024-03-19 14:31:00","31.0000000000000000","207.85"
"101887","3854","637","Banani","Mirpur","Regular","Dhaka","car","4.4","cash","19.12","415.83","completed","13.98","434.95","2024-03-19 15:11:00","2024-03-19 15:17:00","6.0000000000000000","415.83"
"101888","3791","768","Dhanmondi","Gulshan","Regular","Dhaka","bike","4.8","wallet","1.71","455.57","cancelled","14.05","457.28","2024-03-19 16:02:00","2024-03-19 17:00:00","58.0000000000000000","0"
"101889","2250","758","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.7","cash","36.35","133.97","completed","8.18","170.32","2024-03-19 17:11:00","2024-03-19 17:42:00","31.0000000000000000","133.97"
"101890","2333","358","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.8","cash","47.17","119.89","completed","5.28","167.06","2024-03-19 18:06:00","2024-03-19 18:48:00","42.0000000000000000","119.89"
"101891","1097","688","Uttara","Dhanmondi","Regular","Dhaka","bike","4.9","card","8.09","208.91","completed","7.43","217.00","2024-03-19 19:13:00","2024-03-19 19:43:00","30.0000000000000000","208.91"
"101892","1054","441","Banani","Uttara","Premium","Dhaka","bike","3.6","wallet","32.19","43.77","completed","3.61","75.96","2024-03-19 20:23:00","2024-03-19 21:05:00","42.0000000000000000","43.77"
"101893","3670","204","Uttara","Uttara","Premium","Dhaka","bike","4.1","cash","40.67","233.13","completed","9.91","273.80","2024-03-19 21:08:00","2024-03-19 21:58:00","50.0000000000000000","233.13"
"101894","3711","795","Gulshan","Mirpur","Regular","Dhaka","bike","3.7","cash","45.25","124.64","completed","8.00","169.89","2024-03-19 22:00:00","2024-03-19 22:39:00","39.0000000000000000","124.64"
"101895","1757","560","Uttara","Mirpur","Regular","Dhaka","bike","4.9","wallet","13.83","62.22","completed","2.45","76.05","2024-03-19 23:23:00","2024-03-19 23:38:00","15.0000000000000000","62.22"
"101896","1405","658","Mirpur","Banani","Regular","Dhaka","car","4.5","cash","6.44","99.86","completed","3.77","106.30","2024-03-20 00:22:00","2024-03-20 00:34:00","12.0000000000000000","99.86"
"101897","3116","447","Uttara","Dhanmondi","Regular","Dhaka","car","4.6","wallet","12.39","252.09","completed","7.71","264.48","2024-03-20 01:13:00","2024-03-20 01:25:00","12.0000000000000000","252.09"
"101898","4383","765","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.1","wallet","28.89","276.60","completed","13.43","305.49","2024-03-20 02:24:00","2024-03-20 03:01:00","37.0000000000000000","276.60"
"101899","2312","621","Banani","Gulshan","Regular","Dhaka","bike","3.9","wallet","45.94","213.84","completed","8.93","259.78","2024-03-20 03:02:00","2024-03-20 03:59:00","57.0000000000000000","213.84"
"101900","2785","214","Mirpur","Banani","Premium","Dhaka","bike","4.7","cash","29.13","215.12","completed","10.54","244.25","2024-03-20 04:12:00","2024-03-20 04:23:00","11.0000000000000000","215.12"
"101901","4619","772","Gulshan","Mirpur","Regular","Dhaka","car","4.4","cash","45.98","121.98","completed","5.75","167.96","2024-03-20 05:22:00","2024-03-20 06:04:00","42.0000000000000000","121.98"
"101902","1750","321","Banani","Uttara","Regular","Dhaka","car","4.5","card","38.50","239.06","cancelled","9.00","277.56","2024-03-20 06:16:00","2024-03-20 06:41:00","25.0000000000000000","0"
"101903","4219","476","Banani","Mirpur","Regular","Dhaka","bike","4.0","wallet","29.92","193.94","completed","7.26","223.86","2024-03-20 07:03:00","2024-03-20 07:15:00","12.0000000000000000","193.94"
"101904","4538","757","Dhanmondi","Uttara","Regular","Dhaka","bike","3.7","cash","1.09","328.58","completed","10.23","329.67","2024-03-20 08:21:00","2024-03-20 09:16:00","55.0000000000000000","328.58"
"101905","2762","652","Dhanmondi","Uttara","Regular","Dhaka","car","4.4","cash","16.65","39.44","cancelled","1.71","56.09","2024-03-20 09:08:00","2024-03-20 10:06:00","58.0000000000000000","0"
"101906","4315","589","Dhanmondi","Dhanmondi","Premium","Dhaka","bike","4.1","wallet","2.87","164.50","completed","7.91","167.37","2024-03-20 10:22:00","2024-03-20 10:47:00","25.0000000000000000","164.50"
"101907","4562","493","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.7","wallet","16.11","113.16","cancelled","5.14","129.27","2024-03-20 11:13:00","2024-03-20 11:37:00","24.0000000000000000","0"
"101908","4920","773","Uttara","Mirpur","Regular","Dhaka","car","4.4","wallet","3.12","165.69","completed","5.57","168.81","2024-03-20 12:23:00","2024-03-20 12:35:00","12.0000000000000000","165.69"
"101909","4005","797","Banani","Mirpur","Regular","Dhaka","bike","4.5","card","8.39","388.68","completed","14.45","397.07","2024-03-20 13:19:00","2024-03-20 14:09:00","50.0000000000000000","388.68"
"101910","4578","645","Uttara","Gulshan","Regular","Dhaka","car","4.9","card","20.53","60.85","completed","3.56","81.38","2024-03-20 14:04:00","2024-03-20 14:39:00","35.0000000000000000","60.85"
"101911","1364","409","Uttara","Banani","Regular","Dhaka","bike","3.6","card","25.74","125.90","completed","5.36","151.64","2024-03-20 15:08:00","2024-03-20 16:02:00","54.0000000000000000","125.90"
"101912","3026","789","Dhanmondi","Banani","Premium","Dhaka","bike","4.3","wallet","10.86","201.69","completed","8.14","212.55","2024-03-20 16:00:00","2024-03-20 16:45:00","45.0000000000000000","201.69"
"101913","1481","501","Uttara","Mirpur","Regular","Dhaka","bike","3.6","cash","36.63","301.50","cancelled","13.08","338.13","2024-03-20 17:00:00","2024-03-20 18:11:00","71.0000000000000000","0"
"101914","3248","422","Banani","Dhanmondi","Regular","Dhaka","car","3.8","wallet","29.52","190.04","completed","6.83","219.56","2024-03-20 18:13:00","2024-03-20 18:26:00","13.0000000000000000","190.04"
"101915","1153","202","Banani","Gulshan","Regular","Dhaka","bike","4.9","cash","34.59","263.37","cancelled","11.41","297.96","2024-03-20 19:07:00","2024-03-20 19:26:00","19.0000000000000000","0"
"101916","4521","717","Gulshan","Banani","Regular","Dhaka","bike","4.4","card","36.64","228.31","completed","12.99","264.95","2024-03-20 20:06:00","2024-03-20 20:40:00","34.0000000000000000","228.31"
"101917","2524","292","Mirpur","Mirpur","Regular","Dhaka","bike","4.4","card","36.35","75.10","cancelled","5.34","111.45","2024-03-20 21:02:00","2024-03-20 21:32:00","30.0000000000000000","0"
"101918","3120","719","Uttara","Dhanmondi","Regular","Dhaka","car","4.4","card","46.81","166.67","completed","6.50","213.48","2024-03-20 22:00:00","2024-03-20 22:27:00","27.0000000000000000","166.67"
"101919","3760","627","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.7","cash","11.86","194.25","completed","5.99","206.11","2024-03-20 23:12:00","2024-03-20 23:45:00","33.0000000000000000","194.25"
"101920","3343","692","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.4","cash","13.51","370.42","cancelled","12.66","383.93","2024-03-21 00:05:00","2024-03-21 01:03:00","58.0000000000000000","0"
"101921","2040","434","Mirpur","Uttara","Premium","Dhaka","bike","4.8","wallet","4.71","36.54","cancelled","1.62","41.25","2024-03-21 01:19:00","2024-03-21 01:39:00","20.0000000000000000","0"
"101922","2664","360","Mirpur","Dhanmondi","Premium","Dhaka","bike","5.0","wallet","29.63","151.67","completed","5.32","181.30","2024-03-21 02:05:00","2024-03-21 02:45:00","40.0000000000000000","151.67"
"101923","2240","530","Banani","Mirpur","Regular","Dhaka","bike","4.0","wallet","19.76","294.93","completed","10.51","314.69","2024-03-21 03:18:00","2024-03-21 03:42:00","24.0000000000000000","294.93"
"101924","1060","532","Uttara","Gulshan","Regular","Dhaka","bike","4.6","card","24.81","266.56","completed","8.92","291.37","2024-03-21 04:00:00","2024-03-21 04:52:00","52.0000000000000000","266.56"
"101925","1938","249","Gulshan","Mirpur","Regular","Dhaka","bike","3.6","wallet","8.49","215.39","completed","7.11","223.88","2024-03-21 05:23:00","2024-03-21 06:21:00","58.0000000000000000","215.39"
"101926","2639","722","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.1","card","32.45","187.43","completed","8.56","219.88","2024-03-21 06:03:00","2024-03-21 06:44:00","41.0000000000000000","187.43"
"101927","3089","691","Gulshan","Gulshan","Regular","Dhaka","bike","3.7","cash","30.95","71.52","completed","3.77","102.47","2024-03-21 07:13:00","2024-03-21 07:39:00","26.0000000000000000","71.52"
"101928","1024","781","Banani","Banani","Premium","Dhaka","car","4.3","card","13.24","146.99","completed","7.03","160.23","2024-03-21 08:07:00","2024-03-21 08:18:00","11.0000000000000000","146.99"
"101929","2062","471","Banani","Banani","Regular","Dhaka","bike","4.8","card","23.27","172.26","cancelled","8.02","195.53","2024-03-21 09:11:00","2024-03-21 09:38:00","27.0000000000000000","0"
"101930","4874","779","Dhanmondi","Mirpur","Regular","Dhaka","car","4.8","card","44.72","386.65","cancelled","13.62","431.37","2024-03-21 10:24:00","2024-03-21 11:09:00","45.0000000000000000","0"
"101931","1130","451","Mirpur","Gulshan","Regular","Dhaka","car","4.0","cash","38.67","116.68","completed","4.65","155.35","2024-03-21 11:22:00","2024-03-21 12:06:00","44.0000000000000000","116.68"
"101932","4569","759","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.4","cash","11.35","394.55","completed","13.15","405.90","2024-03-21 12:24:00","2024-03-21 12:57:00","33.0000000000000000","394.55"
"101933","2252","289","Gulshan","Gulshan","Premium","Dhaka","car","3.5","wallet","43.94","226.38","completed","10.02","270.32","2024-03-21 13:17:00","2024-03-21 13:37:00","20.0000000000000000","226.38"
"101934","1107","645","Uttara","Gulshan","Regular","Dhaka","car","4.9","wallet","3.37","23.89","completed","1.28","27.26","2024-03-21 14:15:00","2024-03-21 14:57:00","42.0000000000000000","23.89"
"101935","1171","531","Dhanmondi","Mirpur","Regular","Dhaka","car","3.7","wallet","20.70","211.62","completed","11.14","232.32","2024-03-21 15:08:00","2024-03-21 15:40:00","32.0000000000000000","211.62"
"101936","2458","338","Banani","Gulshan","Premium","Dhaka","car","4.8","cash","4.01","34.41","completed","1.50","38.42","2024-03-21 16:20:00","2024-03-21 17:12:00","52.0000000000000000","34.41"
"101937","4549","556","Mirpur","Dhanmondi","Premium","Dhaka","car","4.0","cash","46.21","357.07","completed","14.96","403.28","2024-03-21 17:24:00","2024-03-21 18:06:00","42.0000000000000000","357.07"
"101938","1101","473","Gulshan","Gulshan","Regular","Dhaka","car","3.9","cash","2.04","383.15","completed","13.22","385.19","2024-03-21 18:00:00","2024-03-21 18:53:00","53.0000000000000000","383.15"
"101939","3913","218","Banani","Gulshan","Regular","Dhaka","car","4.9","cash","7.56","96.14","cancelled","5.16","103.70","2024-03-21 19:00:00","2024-03-21 19:28:00","28.0000000000000000","0"
"101940","3571","510","Uttara","Mirpur","Regular","Dhaka","bike","4.4","cash","45.75","114.54","cancelled","4.60","160.29","2024-03-21 20:14:00","2024-03-21 21:11:00","57.0000000000000000","0"
"101941","3322","353","Mirpur","Banani","Premium","Dhaka","car","4.8","card","29.11","132.30","completed","6.34","161.41","2024-03-21 21:23:00","2024-03-21 22:00:00","37.0000000000000000","132.30"
"101942","2636","589","Uttara","Uttara","Regular","Dhaka","bike","4.1","wallet","39.76","156.24","completed","5.99","196.00","2024-03-21 22:06:00","2024-03-21 22:19:00","13.0000000000000000","156.24"
"101943","4115","459","Uttara","Gulshan","Regular","Dhaka","car","4.7","card","0.82","173.21","cancelled","6.21","174.03","2024-03-21 23:24:00","2024-03-21 23:55:00","31.0000000000000000","0"
"101944","3864","770","Mirpur","Uttara","Regular","Dhaka","bike","4.2","wallet","20.95","98.93","completed","5.46","119.88","2024-03-22 00:00:00","2024-03-22 00:34:00","34.0000000000000000","98.93"
"101945","4004","324","Mirpur","Gulshan","Regular","Dhaka","bike","4.7","card","49.22","260.83","completed","9.70","310.05","2024-03-22 01:11:00","2024-03-22 01:28:00","17.0000000000000000","260.83"
"101946","2040","553","Uttara","Mirpur","Premium","Dhaka","bike","3.7","cash","28.99","72.15","cancelled","3.30","101.14","2024-03-22 02:22:00","2024-03-22 02:52:00","30.0000000000000000","0"
"101947","1329","472","Gulshan","Mirpur","Regular","Dhaka","car","4.9","wallet","42.48","315.90","cancelled","12.84","358.38","2024-03-22 03:11:00","2024-03-22 03:44:00","33.0000000000000000","0"
